CÓD. DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,CÓDIGO CULTIVO,NOMBRE CIENTIFICO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha),ESTADO FISICO PRODUCCION
44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,55,50,200,4,FRUTO FRESCO
44,LA GUAJIRA,44855,URUMITA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,23,23,92,4,FRUTO FRESCO
44,LA GUAJIRA,44874,VILLANUEVA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,28,28,140,5,FRUTO FRESCO
47,MAGDALENA,47161,CERRO DE SAN ANTONIO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,90,70,1050,15,FRUTO FRESCO
47,MAGDALENA,47189,CIENAGA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,960,815,8150,10,FRUTO FRESCO
47,MAGDALENA,47541,PEDRAZA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,60,60,720,12,FRUTO FRESCO
47,MAGDALENA,47551,PIVIJAY,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,72,72,864,12,FRUTO FRESCO
47,MAGDALENA,47570,PUEBLO VIEJO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,119,113,1356,12,FRUTO FRESCO
47,MAGDALENA,47605,REMOLINO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,119,113,1356,12,FRUTO FRESCO
47,MAGDALENA,47675,SALAMINA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,72,72,864,12,FRUTO FRESCO
47,MAGDALENA,47707,SANTA ANA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,30,30,360,12,FRUTO FRESCO
47,MAGDALENA,47001,SANTA MARTA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,510,420,5040,12,FRUTO FRESCO
47,MAGDALENA,47745,SITIONUEVO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,355,230,2760,12,FRUTO FRESCO
47,MAGDALENA,47980,ZONA BANANERA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,252,152,1672,11,FRUTO FRESCO
52,NARIÑO,52233,CUMBITARA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,2,0,0,,FRUTO FRESCO
52,NARIÑO,52540,POLICARPA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,3,3,60,20,FRUTO FRESCO
52,NARIÑO,52678,SAMANIEGO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,8,8,40,5,FRUTO FRESCO
52,NARIÑO,52683,SANDONA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,3,3,6,2,FRUTO FRESCO
52,NARIÑO,52786,TAMINANGO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,43,43,344,8,FRUTO FRESCO
52,NARIÑO,52835,TUMACO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,16,10,80,8,FRUTO FRESCO
54,NORTE DE SANTANDER,54405,LOS PATIOS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,5,0,0,,FRUTO FRESCO
54,NORTE DE SANTANDER,54673,SAN CAYETANO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,7,7,98,14,FRUTO FRESCO
54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,6,6,66,11,FRUTO FRESCO
68,SANTANDER,68160,CEPITA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,15,0,0,,FRUTO FRESCO
68,SANTANDER,68235,EL CARMEN DE CHUCURI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,42,35,70,2,FRUTO FRESCO
68,SANTANDER,68549,PINCHOTE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,15,12,84,7,FRUTO FRESCO
70,SUCRE,70221,COVEÑAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,3,2,9,6,FRUTO FRESCO
70,SUCRE,70233,EL ROBLE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,20,0,0,,FRUTO FRESCO
70,SUCRE,70473,MORROA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,1,0,0,,FRUTO FRESCO
70,SUCRE,70508,OVEJAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,77,20,180,9,FRUTO FRESCO
70,SUCRE,70678,SAN BENITO ABAD,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,5,5,50,10,FRUTO FRESCO
70,SUCRE,70713,SAN ONOFRE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,130,0,0,,FRUTO FRESCO
70,SUCRE,70742,SINCE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,3,0,0,,FRUTO FRESCO
73,TOLIMA,73030,AMBALEMA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,16,9,135,15,FRUTO FRESCO
73,TOLIMA,73148,CARMEN DE APICALA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,12,12,180,15,FRUTO FRESCO
73,TOLIMA,73200,COELLO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,300,200,4000,20,FRUTO FRESCO
73,TOLIMA,73217,COYAIMA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,232,214,935,4.4,FRUTO FRESCO
73,TOLIMA,73268,ESPINAL,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,3550,3450,41400,12,FRUTO FRESCO
73,TOLIMA,73319,GUAMO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,700,600,15000,25,FRUTO FRESCO
73,TOLIMA,73349,HONDA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,35,35,434,12.4,FRUTO FRESCO
73,TOLIMA,73408,LERIDA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,85,63,473,7.5,FRUTO FRESCO
73,TOLIMA,73483,NATAGAIMA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,60,20,80,4,FRUTO FRESCO
73,TOLIMA,73585,PURIFICACION,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,180,81,2025,25,FRUTO FRESCO
73,TOLIMA,73671,SALDAÑA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,57,35,560,16,FRUTO FRESCO
73,TOLIMA,73678,SAN LUIS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,345,315,9025,28.7,FRUTO FRESCO
73,TOLIMA,73770,SUAREZ,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,32,30,165,5.5,FRUTO FRESCO
73,TOLIMA,73854,VALLE DE SAN JUAN,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,8,7,98,14,FRUTO FRESCO
76,VALLE DEL CAUCA,76111,BUGA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,25,22,66,3,FRUTO FRESCO
76,VALLE DEL CAUCA,76001,CALI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,5,5,40,8,FRUTO FRESCO
76,VALLE DEL CAUCA,76275,FLORIDA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,4,4,64,16,FRUTO FRESCO
76,VALLE DEL CAUCA,76364,JAMUNDI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,27,27,270,10,FRUTO FRESCO
76,VALLE DEL CAUCA,76403,LA VICTORIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,15,11,53,5,FRUTO FRESCO
76,VALLE DEL CAUCA,76497,OBANDO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,18,16,81,5.2,FRUTO FRESCO
76,VALLE DEL CAUCA,76616,RIOFRIO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,7,2,10,5,FRUTO FRESCO
76,VALLE DEL CAUCA,76670,SAN PEDRO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,6,6,90,15,FRUTO FRESCO
76,VALLE DEL CAUCA,76834,TULUA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,6,6,42,7,FRUTO FRESCO
76,VALLE DEL CAUCA,76869,VIJES,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,13,10,15,1.5,FRUTO FRESCO
76,VALLE DEL CAUCA,76892,YUMBO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,24,22,180,8.2,FRUTO FRESCO
99,VICHADA,99773,CUMARIBO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,50,47,940,20,FRUTO FRESCO
99,VICHADA,99001,PUERTO CARREÑO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2012,11,9,135,15,FRUTO FRESCO
5,ANTIOQUIA,5656,SAN JERONIMO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,75,75,900,12,FRUTO FRESCO
5,ANTIOQUIA,5679,SANTA BARBARA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,1200,1200,5520,4.6,FRUTO FRESCO
5,ANTIOQUIA,5761,SOPETRAN,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,161,161,725,4.5,FRUTO FRESCO
5,ANTIOQUIA,5819,TOLEDO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,36,36,315,8.8,FRUTO FRESCO
5,ANTIOQUIA,5837,TURBO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,247,127,1270,10,FRUTO FRESCO
8,ATLANTICO,8078,BARANOA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,57,55,495,9,FRUTO FRESCO
8,ATLANTICO,8137,CAMPO DE LA CRUZ,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,60,0,0,,FRUTO FRESCO
8,ATLANTICO,8141,CANDELARIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,81,15,180,12,FRUTO FRESCO
8,ATLANTICO,8296,GALAPA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,45,44,264,6,FRUTO FRESCO
8,ATLANTICO,8372,JUAN DE ACOSTA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,7,7,59,8.5,FRUTO FRESCO
8,ATLANTICO,8421,LURUACO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,143,88,1786,20.3,FRUTO FRESCO
8,ATLANTICO,8433,MALAMBO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,533,209,1331,6.4,FRUTO FRESCO
8,ATLANTICO,8436,MANATI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,517,0,0,,FRUTO FRESCO
8,ATLANTICO,8520,PALMAR DE VARELA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,188,90,900,10,FRUTO FRESCO
8,ATLANTICO,8549,PIOJO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,81,9,33,3.7,FRUTO FRESCO
8,ATLANTICO,8558,POLONUEVO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,65,55,880,16,FRUTO FRESCO
8,ATLANTICO,8606,REPELON,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,56,10,200,20,FRUTO FRESCO
8,ATLANTICO,8634,SABANAGRANDE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,34,29,580,20,FRUTO FRESCO
8,ATLANTICO,8638,SABANALARGA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,80,56,896,16,FRUTO FRESCO
8,ATLANTICO,8675,SANTA LUCIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,45,5,45,9,FRUTO FRESCO
8,ATLANTICO,8685,SANTO TOMAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,147,147,2352,16,FRUTO FRESCO
8,ATLANTICO,8770,SUAN,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,103,30,450,15,FRUTO FRESCO
8,ATLANTICO,8849,USIACURI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,55,17,340,20,FRUTO FRESCO
13,BOLIVAR,13006,ACHI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,30,30,360,12,FRUTO FRESCO
13,BOLIVAR,13052,ARJONA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,30,30,600,20,FRUTO FRESCO
13,BOLIVAR,13074,BARRANCO DE LOBA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,15,15,180,12,FRUTO FRESCO
13,BOLIVAR,13140,CALAMAR,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,22,20,300,15,FRUTO FRESCO
13,BOLIVAR,13001,CARTAGENA DE INDIAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,17,17,102,6,FRUTO FRESCO
13,BOLIVAR,13188,CICUCO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,8,8,80,10,FRUTO FRESCO
13,BOLIVAR,13222,CLEMENCIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,312,210,1680,8,FRUTO FRESCO
13,BOLIVAR,13268,EL PEÑON,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,80,80,1200,15,FRUTO FRESCO
13,BOLIVAR,13430,MAGANGUE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,106,42,630,15,FRUTO FRESCO
13,BOLIVAR,13433,MAHATES,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,250,150,2100,14,FRUTO FRESCO
13,BOLIVAR,13468,MOMPOS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,15,15,150,10,FRUTO FRESCO
13,BOLIVAR,13549,PINILLOS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,12,12,144,12,FRUTO FRESCO
13,BOLIVAR,13620,SAN CRISTOBAL,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,10,5,25,5,FRUTO FRESCO
13,BOLIVAR,13650,SAN FERNANDO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,7,7,70,10,FRUTO FRESCO
13,BOLIVAR,13673,SANTA CATALINA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,215,115,2070,18,FRUTO FRESCO
13,BOLIVAR,13683,SANTA ROSA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,184,108,1728,16,FRUTO FRESCO
13,BOLIVAR,13760,SOPLAVIENTO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,11,11,88,8,FRUTO FRESCO
13,BOLIVAR,13780,TALAIGUA NUEVO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,17,17,255,15,FRUTO FRESCO
13,BOLIVAR,13836,TURBACO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,40,40,680,17,FRUTO FRESCO
13,BOLIVAR,13838,TURBANA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,80,67,670,10,FRUTO FRESCO
13,BOLIVAR,13873,VILLANUEVA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,382,175,3150,18,FRUTO FRESCO
15,BOYACA,15097,BOAVITA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,13,13,39,3,FRUTO FRESCO
15,BOYACA,15480,MUZO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,25,23,115,5,FRUTO FRESCO
15,BOYACA,15753,SOATA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,137,65,247,3.8,FRUTO FRESCO
15,BOYACA,15810,TIPACOQUE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,6,3,9,3,FRUTO FRESCO
17,CALDAS,17380,LA DORADA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,570,220,1100,5,FRUTO FRESCO
85,CASANARE,85162,MONTERREY,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,21,6,36,6,FRUTO FRESCO
19,CAUCA,19100,BOLIVAR,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,17,12,72,6,FRUTO FRESCO
19,CAUCA,19110,BUENOS AIRES,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,58,20,130,6.5,FRUTO FRESCO
19,CAUCA,19290,FLORENCIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,6,5,18,3.5,FRUTO FRESCO
19,CAUCA,19450,MERCADERES,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,80,69,172,2.5,FRUTO FRESCO
19,CAUCA,19532,PATIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,27,27,320,12,FRUTO FRESCO
19,CAUCA,19698,SANTANDER DE QUILICHAO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,246,196,1668,8.5,FRUTO FRESCO
20,CESAR,20011,AGUACHICA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,150,150,1650,11,FRUTO FRESCO
20,CESAR,20013,AGUSTIN CODAZZI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,195,95,950,10,FRUTO FRESCO
20,CESAR,20045,BECERRIL,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,55,50,500,10,FRUTO FRESCO
20,CESAR,20238,EL COPEY,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,56,54,648,12,FRUTO FRESCO
20,CESAR,20621,LA PAZ,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,20,20,160,8,FRUTO FRESCO
20,CESAR,20517,PAILITAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,45,40,400,10,FRUTO FRESCO
20,CESAR,20614,RIO DE ORO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,25,0,0,,FRUTO FRESCO
20,CESAR,20750,SAN DIEGO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,30,30,210,7,FRUTO FRESCO
20,CESAR,20770,SAN MARTIN,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,75,50,550,11,FRUTO FRESCO
20,CESAR,20001,VALLEDUPAR,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,240,240,1920,8,FRUTO FRESCO
23,CORDOBA,23068,AYAPEL,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,1300,100,1270,12.7,FRUTO FRESCO
23,CORDOBA,23182,CHINU,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,72,72,720,10,FRUTO FRESCO
23,CORDOBA,23417,LORICA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,88,86,1290,15,FRUTO FRESCO
23,CORDOBA,23001,MONTERIA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,180,180,1746,9.7,FRUTO FRESCO
23,CORDOBA,23672,SAN ANTERO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,244,120,1800,15,FRUTO FRESCO
23,CORDOBA,23678,SAN CARLOS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,300,300,9000,30,FRUTO FRESCO
23,CORDOBA,23682,SAN JOSE DE URE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,11,11,55,5,FRUTO FRESCO
25,CUNDINAMARCA,25001,AGUA DE DIOS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,106,96,1008,10.5,FRUTO FRESCO
25,CUNDINAMARCA,25035,ANAPOIMA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,1891,1664,18463,11.1,FRUTO FRESCO
25,CUNDINAMARCA,25040,ANOLAIMA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,267,250,1709,6.8,FRUTO FRESCO
25,CUNDINAMARCA,25599,APULO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,400,388,4656,12,FRUTO FRESCO
25,CUNDINAMARCA,25086,BELTRAN,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,3,0,0,,FRUTO FRESCO
25,CUNDINAMARCA,25123,CACHIPAY,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,941,936,9360,10,FRUTO FRESCO
25,CUNDINAMARCA,25245,EL COLEGIO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,950,896,7164,8,FRUTO FRESCO
25,CUNDINAMARCA,25307,GIRARDOT,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,42,32,158,5,FRUTO FRESCO
25,CUNDINAMARCA,25324,GUATAQUI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,10,0,0,,FRUTO FRESCO
25,CUNDINAMARCA,25368,JERUSALEN,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,75,49,588,12,FRUTO FRESCO
25,CUNDINAMARCA,25386,LA MESA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,1697,1649,13192,8,FRUTO FRESCO
25,CUNDINAMARCA,25436,MANTA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,1,1,2,4,FRUTO FRESCO
25,CUNDINAMARCA,25483,NARIÑO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,11,6,36,6,FRUTO FRESCO
25,CUNDINAMARCA,25488,NILO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,37,35,700,20,FRUTO FRESCO
25,CUNDINAMARCA,25580,PULI,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,5,0,0,,FRUTO FRESCO
25,CUNDINAMARCA,25596,QUIPILE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,240,186,1488,8,FRUTO FRESCO
25,CUNDINAMARCA,25612,RICAURTE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,70,38,190,5,FRUTO FRESCO
25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,82,81,805,10,FRUTO FRESCO
25,CUNDINAMARCA,25797,TENA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,236,182,2188,12,FRUTO FRESCO
25,CUNDINAMARCA,25805,TIBACUY,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,49,28,131,4.7,FRUTO FRESCO
25,CUNDINAMARCA,25815,TOCAIMA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,1585,1095,15310,14,FRUTO FRESCO
25,CUNDINAMARCA,25875,VILLETA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,2,0,0,,FRUTO FRESCO
25,CUNDINAMARCA,25878,VIOTA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,908,872,3938,4.5,FRUTO FRESCO
41,HUILA,41016,AIPE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,15,15,147,10,FRUTO FRESCO
41,HUILA,41020,ALGECIRAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,3,3,29,9.5,FRUTO FRESCO
41,HUILA,41132,CAMPOALEGRE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,24,20,260,13,FRUTO FRESCO
41,HUILA,41244,ELIAS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,10,10,95,9.5,FRUTO FRESCO
41,HUILA,41298,GARZON,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,12,12,108,9,FRUTO FRESCO
41,HUILA,41306,GIGANTE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,26,26,221,8.5,FRUTO FRESCO
41,HUILA,41319,GUADALUPE,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,4,4,40,10,FRUTO FRESCO
41,HUILA,41349,HOBO,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,2,2,21,10.5,FRUTO FRESCO
41,HUILA,41359,ISNOS,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,2,2,20,10,FRUTO FRESCO
41,HUILA,41396,LA PLATA,FRUTALES,MANGO,MANGO,MANGO,112010980266,MANGIFERA INDICA,2013,22,15,150,10,FRUTO FRESCO
